file,hunks,already,portable,partial,manual,noise,status,added,removed
include/uapi/linux/time.h,1,0,1,0,0,0,FULLY_PORTABLE,1,0
include/uapi/linux/usb/ch9.h,1,0,1,0,0,0,FULLY_PORTABLE,20,0
include/uapi/linux/wireless.h,1,0,1,0,0,0,FULLY_PORTABLE,1,0
init/version.c,1,0,1,0,0,0,FULLY_PORTABLE,3,0
kernel/dma/contiguous.c,1,0,1,0,0,0,FULLY_PORTABLE,1,0
kernel/power/Kconfig,1,0,1,0,0,0,FULLY_PORTABLE,15,0
kernel/power/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,3,0
kernel/sched/completion.c,1,0,1,0,0,0,FULLY_PORTABLE,0,1
kernel/sched/sched-pelt.h,1,0,1,0,0,0,FULLY_PORTABLE,53,6
kernel/time/Kconfig,1,0,1,0,0,0,FULLY_PORTABLE,0,1
kernel/trace/power-traces.c,1,0,1,0,0,0,FULLY_PORTABLE,1,0
lib/hexdump.c,1,0,1,0,0,0,FULLY_PORTABLE,8,0
lib/lz4/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,6,4
lib/ratelimit.c,1,0,1,0,0,0,FULLY_PORTABLE,0,3
lib/scatterlist.c,1,0,1,0,0,0,FULLY_PORTABLE,2,21
mm/swap_slots.c,1,0,1,0,0,0,FULLY_PORTABLE,5,0
net/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,14,0
net/bpfilter/bpfilter_umh_blob.S,1,0,1,0,0,0,FULLY_PORTABLE,1,1
net/core/dst.c,1,0,1,0,0,0,FULLY_PORTABLE,6,2
net/core/stream.c,1,0,1,0,0,0,FULLY_PORTABLE,1,1
net/ipv4/ip_forward.c,1,0,1,0,0,0,FULLY_PORTABLE,1,1
net/netfilter/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,1,0
net/sctp/protocol.c,1,0,1,0,0,0,FULLY_PORTABLE,1,6
net/xdp/xsk_queue.h,1,0,1,0,0,0,FULLY_PORTABLE,3,0
net/xfrm/xfrm_algo.c,1,0,1,0,0,0,FULLY_PORTABLE,1,1
sound/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,21,0
sound/core/pcm.c,1,0,1,0,0,0,FULLY_PORTABLE,8,0
sound/soc/intel/atom/sst-mfld-platform-compress.c,1,0,1,0,0,0,FULLY_PORTABLE,2,2
sound/soc/intel/atom/sst/sst_drv_interface.c,1,0,1,0,0,0,FULLY_PORTABLE,1,1
sound/soc/mediatek/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,163,0
sound/soc/mediatek/common/Makefile,1,0,1,0,0,0,FULLY_PORTABLE,36,0
sound/soc/mediatek/common/mtk-afe-platform-driver.h,1,0,1,0,0,0,FULLY_PORTABLE,1,0
tools/bpf/bpftool/bash-completion/bpftool,1,0,1,0,0,0,FULLY_PORTABLE,33,0
tools/testing/selftests/bpf/config,1,0,1,0,0,0,FULLY_PORTABLE,20,0
include/uapi/linux/bpf.h,124,101,0,19,4,0,MANUAL,2596,334
tools/include/uapi/linux/bpf.h,123,100,0,19,4,0,MANUAL,2522,335
drivers/net/ethernet/emulex/benet/be_cmds.c,101,100,0,0,1,0,MANUAL,101,101
kernel/bpf/syscall.c,73,36,0,19,18,0,MANUAL,2676,622
fs/f2fs/node.c,56,39,0,12,5,0,MANUAL,252,107
net/batman-adv/tp_meter.c,47,37,0,9,1,0,MANUAL,223,77
net/core/sock.c,46,24,0,11,11,0,MANUAL,224,170
fs/f2fs/checkpoint.c,42,28,0,5,9,0,MANUAL,217,110
kernel/bpf/verifier.c,41,24,0,7,10,0,MANUAL,10992,4779
mm/gup.c,39,12,0,17,10,0,MANUAL,422,156
net/ipv4/fib_semantics.c,38,3,0,6,29,0,MANUAL,118,118
fs/f2fs/dir.c,37,24,0,7,6,0,MANUAL,342,113
drivers/net/veth.c,35,19,0,10,6,0,MANUAL,323,92
fs/fuse/inode.c,35,12,0,5,18,0,MANUAL,411,286
mm/z3fold.c,34,10,0,16,8,0,MANUAL,468,130
fs/fuse/fuse_i.h,32,14,0,8,10,0,MANUAL,334,203
mm/hugetlb.c,32,15,0,6,11,0,MANUAL,187,105
net/tls/tls_sw.c,32,2,0,6,24,0,MANUAL,1279,411
drivers/net/ethernet/stmicro/stmmac/stmmac_main.c,31,8,0,12,11,0,MANUAL,140,132
drivers/net/wireless/mac80211_hwsim.c,31,23,0,7,1,0,MANUAL,410,26
fs/afs/flock.c,30,23,0,5,2,0,MANUAL,142,29
drivers/pci/endpoint/pci-epc-core.c,29,11,0,11,7,0,MANUAL,128,61
fs/f2fs/inode.c,29,19,0,4,6,0,MANUAL,158,72
kernel/bpf/cpumap.c,28,11,0,7,10,0,MANUAL,233,144
drivers/gpu/drm/virtio/virtgpu_vq.c,27,5,0,6,16,0,MANUAL,287,83
net/batman-adv/bridge_loop_avoidance.c,27,25,0,2,0,0,MANUAL,114,59
arch/arm64/mm/dma-mapping.c,26,0,0,1,25,0,MANUAL,358,104
include/linux/filter.h,26,12,0,7,7,0,MANUAL,371,70
lib/iov_iter.c,26,0,0,22,4,0,MANUAL,28,28
net/ipv4/route.c,25,10,0,5,10,0,MANUAL,80,46
net/batman-adv/translation-table.c,23,19,0,3,1,0,MANUAL,90,32
drivers/clk/renesas/rcar-gen3-cpg.c,22,7,0,4,11,0,MANUAL,256,79
drivers/hwtracing/coresight/coresight-tmc-etf.c,22,12,0,2,8,0,MANUAL,147,121
drivers/net/ethernet/renesas/ravb_main.c,22,8,0,6,8,0,MANUAL,109,72
drivers/net/usb/lan78xx.c,22,21,0,0,1,0,MANUAL,84,38
fs/afs/dir.c,22,7,0,9,6,0,MANUAL,40,23
fs/f2fs/extent_cache.c,22,19,0,2,1,0,MANUAL,51,39
fs/f2fs/xattr.c,22,16,0,5,1,0,MANUAL,74,27
fs/squashfs/super.c,22,14,0,6,2,0,MANUAL,62,47
net/atm/lec.c,22,20,0,2,0,0,MANUAL,74,39
net/bluetooth/l2cap_core.c,22,17,0,3,2,0,MANUAL,125,21
crypto/testmgr.h,21,9,0,4,8,0,MANUAL,7479,2606
drivers/media/common/videobuf2/videobuf2-v4l2.c,21,11,0,5,5,0,MANUAL,402,162
drivers/phy/renesas/phy-rcar-gen3-usb2.c,21,5,0,7,9,0,MANUAL,246,53
include/linux/device.h,21,0,0,10,11,0,MANUAL,102,6
net/netfilter/nf_conntrack_sip.c,21,20,0,1,0,0,MANUAL,133,39
sound/soc/sh/rcar/core.c,21,14,0,3,4,0,MANUAL,79,71
crypto/af_alg.c,20,18,0,2,0,0,MANUAL,67,81
drivers/md/dm-bufio.c,20,19,0,0,1,0,MANUAL,121,75
kernel/bpf/devmap.c,20,8,0,2,10,0,MANUAL,515,188
mm/userfaultfd.c,20,6,0,7,7,0,MANUAL,148,67
scripts/dtc/libfdt/fdt_ro.c,20,17,0,1,2,0,MANUAL,208,105
drivers/nvmem/core.c,19,4,0,10,5,0,MANUAL,200,352
fs/f2fs/debug.c,19,9,0,6,4,0,MANUAL,105,83
kernel/bpf/lpm_trie.c,19,16,0,2,1,0,MANUAL,88,40
net/xfrm/xfrm_user.c,19,16,0,2,1,0,MANUAL,111,25
drivers/gpu/drm/virtio/virtgpu_drv.h,18,0,0,7,11,0,MANUAL,70,54
drivers/net/ethernet/dlink/dl2k.c,18,16,0,2,0,0,MANUAL,70,47
kernel/trace/blktrace.c,18,11,0,2,5,0,MANUAL,32,37
mm/slab.c,18,8,0,5,5,0,MANUAL,29,26
net/core/flow_dissector.c,18,8,0,5,5,0,MANUAL,280,42
net/xdp/xsk.c,18,3,0,12,3,0,MANUAL,191,26
tools/testing/selftests/bpf/test_verifier.c,18,0,0,1,17,0,MANUAL,458,14
drivers/gpu/drm/virtio/virtgpu_ioctl.c,17,3,0,5,9,0,MANUAL,132,120
include/media/videobuf2-core.h,17,9,0,7,1,0,MANUAL,64,7
include/uapi/linux/nl80211.h,17,7,0,10,0,0,MANUAL,239,4
kernel/bpf/local_storage.c,17,10,0,3,4,0,MANUAL,328,89
net/can/bcm.c,17,3,0,10,4,0,MANUAL,55,25
net/wireless/scan.c,17,7,0,9,1,0,MANUAL,533,45
security/smack/smackfs.c,17,15,0,2,0,0,MANUAL,84,49
sound/soc/sh/rcar/ssi.c,17,10,0,5,2,0,MANUAL,123,98
drivers/gpio/gpio-rcar.c,16,7,0,6,3,0,MANUAL,33,25
drivers/gpu/drm/rcar-du/rcar_du_drv.c,16,10,0,4,2,0,MANUAL,151,31
drivers/media/v4l2-core/v4l2-ioctl.c,16,5,0,5,6,0,MANUAL,108,16
drivers/pci/controller/pcie-mediatek.c,16,8,0,5,3,0,MANUAL,139,81
drivers/pci/endpoint/functions/pci-epf-test.c,16,6,0,4,6,0,MANUAL,217,78
drivers/pci/hotplug/pnv_php.c,16,11,0,5,0,0,MANUAL,64,26
drivers/usb/gadget/udc/dummy_hcd.c,16,13,0,3,0,0,MANUAL,52,36
drivers/xen/privcmd.c,16,12,0,3,1,0,MANUAL,74,11
kernel/bpf/stackmap.c,16,7,0,1,8,0,MANUAL,325,88
net/core/net_namespace.c,16,11,0,4,1,0,MANUAL,60,29
drivers/net/ethernet/mellanox/mlxsw/spectrum_router.c,15,7,0,3,5,0,MANUAL,20,19
drivers/pinctrl/bcm/pinctrl-bcm281xx.c,15,14,0,1,0,0,MANUAL,23,23
drivers/tee/optee/supp.c,15,14,0,0,1,0,MANUAL,79,57
include/media/v4l2-ctrls.h,15,5,0,7,3,0,MANUAL,156,3
net/batman-adv/bat_iv_ogm.c,15,13,0,2,0,0,MANUAL,80,21
Documentation/filesystems/fscrypt.rst,14,7,0,0,7,0,MANUAL,852,191
drivers/gpu/drm/exynos/exynos7_drm_decon.c,14,11,0,0,3,0,MANUAL,0,36
drivers/gpu/drm/rcar-du/rcar_du_crtc.c,14,5,0,3,6,0,MANUAL,253,140
drivers/gpu/drm/rcar-du/rcar_lvds.c,14,5,0,4,5,0,MANUAL,603,165
drivers/hwtracing/coresight/coresight-etb10.c,14,6,0,3,5,0,MANUAL,148,88
drivers/hwtracing/coresight/coresight-tmc-etr.c,14,8,0,4,2,0,MANUAL,556,50
drivers/net/virtio_net.c,14,8,0,4,2,0,MANUAL,54,20
fs/ext4/xattr.c,14,13,0,1,0,0,MANUAL,28,36
fs/nfs/dir.c,14,9,0,3,2,0,MANUAL,91,23
fs/super.c,14,4,0,7,3,0,MANUAL,367,81
mm/khugepaged.c,14,0,0,13,1,0,MANUAL,30,18
mm/ksm.c,14,11,0,3,0,0,MANUAL,17,17
net/netlink/af_netlink.c,14,13,0,1,0,0,MANUAL,158,38
sound/soc/sh/rcar/dma.c,14,11,0,2,1,0,MANUAL,107,55
sound/soc/sh/rcar/rsnd.h,14,5,0,5,4,0,MANUAL,56,29
sound/usb/mixer_quirks.c,14,13,0,1,0,0,MANUAL,341,17
MAINTAINERS,13,1,0,11,1,0,MANUAL,70,7
drivers/gpu/drm/rcar-du/rcar_du_kms.c,13,6,0,6,1,0,MANUAL,123,88
drivers/media/v4l2-core/v4l2-mem2mem.c,13,7,0,3,3,0,MANUAL,151,60
drivers/soc/renesas/rcar-sysc.c,13,12,0,1,0,0,MANUAL,46,47
drivers/usb/serial/option.c,13,11,0,2,0,0,MANUAL,162,22
drivers/watchdog/renesas_wdt.c,13,8,0,2,3,0,MANUAL,42,23
fs/file.c,13,5,0,4,4,0,MANUAL,226,59
fs/fuse/cuse.c,13,9,0,1,3,0,MANUAL,60,56
include/asm-generic/tlb.h,13,7,0,2,4,0,MANUAL,390,47
net/batman-adv/types.h,13,9,0,3,1,0,MANUAL,53,27
net/netfilter/nf_conncount.c,13,11,0,1,1,0,MANUAL,181,72
net/sctp/socket.c,13,10,0,2,1,0,MANUAL,32,14
crypto/authencesn.c,12,11,0,0,1,0,MANUAL,42,51
drivers/bluetooth/hci_ldisc.c,12,11,0,1,0,0,MANUAL,57,13
drivers/media/i2c/tc358743.c,12,10,0,2,0,0,MANUAL,61,35
drivers/net/ethernet/atheros/atlx/atl1.c,12,6,0,5,1,0,MANUAL,56,22
drivers/net/macvlan.c,12,10,0,2,0,0,MANUAL,55,39
fs/afs/inode.c,12,2,0,5,5,0,MANUAL,18,15
fs/afs/super.c,12,5,0,1,6,0,MANUAL,249,211
fs/ext4/extents.c,12,7,0,4,1,0,MANUAL,42,10
fs/hugetlbfs/inode.c,12,6,0,2,4,0,MANUAL,207,167
fs/nfs/nfs4proc.c,12,4,0,5,3,0,MANUAL,43,23
fs/nfs/super.c,12,3,0,2,7,0,MANUAL,10,1410
include/linux/f2fs_fs.h,12,9,0,3,0,0,MANUAL,29,11
include/linux/fscrypt.h,12,7,0,0,5,0,MANUAL,660,18
net/batman-adv/fragmentation.c,12,11,0,1,0,0,MANUAL,73,7
net/ipv4/ip_gre.c,12,9,0,0,3,0,MANUAL,46,119
net/sched/sch_netem.c,12,8,0,4,0,0,MANUAL,98,18
net/sched/sch_qfq.c,12,10,0,2,0,0,MANUAL,32,16
scripts/recordmcount.h,12,5,0,5,2,0,MANUAL,92,6
security/apparmor/apparmorfs.c,12,9,0,3,0,0,MANUAL,37,13
crypto/Kconfig,11,5,0,5,1,0,MANUAL,113,18
drivers/gpu/drm/virtio/virtgpu_kms.c,11,2,0,4,5,0,MANUAL,29,45
drivers/hwtracing/coresight/coresight-etm-perf.c,11,4,0,2,5,0,MANUAL,161,66
drivers/net/ethernet/renesas/ravb.h,11,8,0,1,2,0,MANUAL,18,19
drivers/net/ppp/ppp_generic.c,11,7,0,4,0,0,MANUAL,76,15
drivers/net/usb/pegasus.c,11,8,0,3,0,0,MANUAL,44,6
drivers/net/usb/usbnet.c,11,9,0,1,1,0,MANUAL,42,14
drivers/pci/endpoint/pci-epf-core.c,11,3,0,4,4,0,MANUAL,25,26
drivers/scsi/scsi_lib.c,11,3,0,5,3,0,MANUAL,74,16
drivers/usb/core/quirks.c,11,9,0,2,0,0,MANUAL,39,2
drivers/usb/renesas_usbhs/common.c,11,2,0,8,1,0,MANUAL,102,9
fs/afs/cmservice.c,11,4,0,3,4,0,MANUAL,111,8
fs/afs/internal.h,11,3,0,4,4,0,MANUAL,66,7
fs/ext4/page-io.c,11,1,0,6,4,0,MANUAL,17,25
include/linux/bpf_verifier.h,11,4,0,4,3,0,MANUAL,282,11
mm/workingset.c,11,5,0,0,6,0,MANUAL,175,37
net/batman-adv/bat_v_elp.c,11,9,0,1,1,0,MANUAL,91,35
Documentation/admin-guide/kernel-parameters.txt,10,4,0,6,0,0,MANUAL,54,10
drivers/char/ipmi/ipmi_ssif.c,10,9,0,1,0,0,MANUAL,56,18
drivers/gpu/drm/drm_dp_mst_topology.c,10,0,0,7,3,0,MANUAL,76,15
drivers/media/v4l2-core/v4l2-compat-ioctl32.c,10,2,0,2,6,0,MANUAL,14,5
drivers/net/ethernet/mediatek/mtk_eth_soc.h,10,5,0,4,1,0,MANUAL,166,22
drivers/net/hamradio/6pack.c,10,9,0,0,1,0,MANUAL,19,20
drivers/scsi/sg.c,10,9,0,0,1,0,MANUAL,55,12
drivers/tty/serial/sh-sci.c,10,6,0,4,0,0,MANUAL,43,12
drivers/usb/host/xhci-mem.c,10,5,0,1,4,0,MANUAL,297,76
fs/afs/write.c,10,1,0,3,6,0,MANUAL,10,9
fs/cramfs/inode.c,10,6,0,0,4,0,MANUAL,49,31
fs/inode.c,10,4,0,2,4,0,MANUAL,145,26
fs/nsfs.c,10,9,0,1,0,0,MANUAL,45,29
include/crypto/skcipher.h,10,6,0,4,0,0,MANUAL,75,0
include/linux/rculist.h,10,8,0,2,0,0,MANUAL,39,17
include/trace/events/f2fs.h,10,5,0,4,1,0,MANUAL,291,8
kernel/cgroup/cgroup-v1.c,10,3,0,2,5,0,MANUAL,43,63
kernel/events/uprobes.c,10,8,0,2,0,0,MANUAL,22,11
mm/nommu.c,10,5,0,0,5,0,MANUAL,28,22
net/bluetooth/6lowpan.c,10,9,0,1,0,0,MANUAL,76,30
net/netfilter/nf_tables_api.c,10,4,0,4,2,0,MANUAL,38,17
net/sched/sch_api.c,10,8,0,0,2,0,MANUAL,32,34
net/sched/sch_hfsc.c,10,8,0,0,2,0,MANUAL,28,29
scripts/link-vmlinux.sh,10,1,0,1,8,0,MANUAL,132,29
arch/arm64/include/asm/pgtable.h,9,3,0,5,1,0,MANUAL,39,7
arch/arm64/mm/kasan_init.c,9,2,0,5,2,0,MANUAL,29,22
arch/arm64/mm/proc.S,9,2,0,5,2,0,MANUAL,84,32
drivers/clk/renesas/renesas-cpg-mssr.c,9,8,0,1,0,0,MANUAL,43,19
drivers/dma/xilinx/xilinx_dma.c,9,7,0,2,0,0,MANUAL,36,18
drivers/gpu/drm/amd/display/dc/bios/bios_parser2.c,9,8,0,1,0,0,MANUAL,12,6
drivers/hwtracing/coresight/coresight-funnel.c,9,2,0,2,5,0,MANUAL,132,32
drivers/net/ethernet/cadence/macb_main.c,9,8,0,1,0,0,MANUAL,21,6
drivers/net/ethernet/mellanox/mlx5/core/diag/fw_tracer.c,9,8,0,1,0,0,MANUAL,107,15
drivers/net/vrf.c,9,5,0,4,0,0,MANUAL,18,11
drivers/net/wireless/realtek/rtlwifi/pci.c,9,6,0,1,2,0,MANUAL,39,25
drivers/pci/controller/dwc/pcie-designware-ep.c,9,2,0,5,2,0,MANUAL,31,8
drivers/usb/gadget/function/f_tcm.c,9,7,0,2,0,0,MANUAL,33,41
drivers/usb/serial/ftdi_sio.c,9,8,0,1,0,0,MANUAL,44,48
fs/crypto/crypto.c,9,7,0,0,2,0,MANUAL,197,302
fs/ext4/dir.c,9,4,0,2,3,0,MANUAL,27,14
fs/hfsplus/bnode.c,9,5,0,3,1,0,MANUAL,60,3
fs/kernfs/dir.c,9,4,0,1,4,0,MANUAL,12,17
include/linux/bpf-cgroup.h,9,1,0,4,4,0,MANUAL,224,27
include/linux/compiler_types.h,9,2,0,2,5,0,MANUAL,20,79
include/linux/ftrace.h,9,3,0,4,2,0,MANUAL,77,6
include/linux/hugetlb.h,9,2,0,6,1,0,MANUAL,33,12
include/net/xdp.h,9,1,0,8,0,0,MANUAL,94,3
include/trace/events/afs.h,9,3,0,5,1,0,MANUAL,363,7
include/uapi/linux/userfaultfd.h,9,4,0,5,0,0,MANUAL,46,4
kernel/bpf/offload.c,9,8,0,1,0,0,MANUAL,91,50
kernel/rcu/tree_plugin.h,9,0,0,5,4,0,MANUAL,119,38
kernel/sched/pelt.c,9,4,0,1,4,0,MANUAL,38,27
mm/huge_memory.c,9,6,0,2,1,0,MANUAL,14,14
mm/kasan/quarantine.c,9,8,0,0,1,0,MANUAL,50,9
net/bluetooth/l2cap_sock.c,9,7,0,1,1,0,MANUAL,69,18
net/bluetooth/rfcomm/sock.c,9,7,0,2,0,0,MANUAL,33,15
net/ipv4/udp_offload.c,9,2,0,5,2,0,MANUAL,117,29
net/ipv6/af_inet6.c,9,6,0,1,2,0,MANUAL,30,25
net/netfilter/ipvs/ip_vs_ctl.c,9,6,0,3,0,0,MANUAL,15,12
net/sched/act_pedit.c,9,0,0,2,7,0,MANUAL,41,39
net/sched/sch_fq_codel.c,9,8,0,1,0,0,MANUAL,7,16
security/tomoyo/tomoyo.c,9,1,0,2,6,0,MANUAL,41,12
sound/soc/mediatek/common/mtk-afe-fe-dai.c,9,1,0,3,5,0,MANUAL,674,68
sound/soc/sh/rcar/ssiu.c,9,0,0,6,3,0,MANUAL,250,27
arch/arm64/include/asm/tlbflush.h,8,0,0,5,3,0,MANUAL,84,46
drivers/edac/ie31200_edac.c,8,6,0,2,0,0,MANUAL,22,21
drivers/gpu/drm/virtio/virtgpu_display.c,8,3,0,5,0,0,MANUAL,18,10
drivers/input/joystick/xpad.c,8,5,0,3,0,0,MANUAL,9,0
drivers/input/rmi4/rmi_f34.c,8,7,0,1,0,0,MANUAL,77,60
drivers/mfd/mt6397-core.c,8,0,0,3,5,0,MANUAL,506,198
drivers/net/ethernet/sun/niu.c,8,7,0,1,0,0,MANUAL,30,1
drivers/net/slip/slhc.c,8,5,0,3,0,0,MANUAL,31,18
drivers/phy/phy-core.c,8,6,0,1,1,0,MANUAL,34,11
drivers/scsi/sr.c,8,7,0,1,0,0,MANUAL,11,16
drivers/thunderbolt/property.c,8,6,0,2,0,0,MANUAL,30,9
fs/crypto/hooks.c,8,5,0,1,2,0,MANUAL,84,15
fs/f2fs/xattr.h,8,5,0,2,1,0,MANUAL,17,11
fs/hfs/bnode.c,8,3,0,4,1,0,MANUAL,99,0
fs/jffs2/fs.c,8,7,0,0,1,0,MANUAL,12,11
fs/proc/task_nommu.c,8,5,0,2,1,0,MANUAL,9,9
fs/romfs/super.c,8,7,0,0,1,0,MANUAL,28,18
include/asm-generic/vmlinux.lds.h,8,1,0,4,3,0,MANUAL,42,21
include/drm/drm_atomic.h,8,6,0,2,0,0,MANUAL,27,3
include/media/videobuf2-v4l2.h,8,5,0,3,0,0,MANUAL,35,2
include/net/tls.h,8,1,0,5,2,0,MANUAL,82,21
kernel/acct.c,8,7,0,1,0,0,MANUAL,88,57
kernel/trace/ring_buffer.c,8,7,0,1,0,0,MANUAL,10,8
net/ipv6/seg6_iptunnel.c,8,3,0,4,1,0,MANUAL,24,12
net/tls/tls_main.c,8,2,0,2,4,0,MANUAL,29,46
scripts/dtc/srcpos.c,8,6,0,1,1,0,MANUAL,141,30
scripts/dtc/treesource.c,8,6,0,1,1,0,MANUAL,170,115
Documentation/ABI/testing/configfs-usb-gadget-uvc,7,0,0,3,4,0,MANUAL,28,3
arch/arm64/kernel/entry.S,7,0,0,1,6,0,MANUAL,31,4
arch/arm64/kernel/process.c,7,2,0,3,2,0,MANUAL,80,1
drivers/base/power/domain.c,7,2,0,3,2,0,MANUAL,17,5
drivers/gpu/drm/panel/Kconfig,7,0,0,4,3,0,MANUAL,1197,67
drivers/gpu/drm/rcar-du/rcar_du_group.c,7,5,0,1,1,0,MANUAL,106,33
drivers/hid/hid-quirks.c,7,6,0,1,0,0,MANUAL,30,0
drivers/infiniband/core/iwcm.c,7,6,0,1,0,0,MANUAL,19,19
drivers/infiniband/core/umem.c,7,0,0,0,7,0,MANUAL,16,15
drivers/net/geneve.c,7,3,0,3,1,0,MANUAL,11,34
drivers/net/wireless/broadcom/brcm80211/brcmfmac/p2p.c,7,4,0,3,0,0,MANUAL,10,11
drivers/nvdimm/region_devs.c,7,5,0,2,0,0,MANUAL,32,13
drivers/power/supply/power_supply_sysfs.c,7,0,0,2,5,0,MANUAL,222,3
drivers/spi/spi-mem.c,7,3,0,3,1,0,MANUAL,255,27
drivers/tee/tee_core.c,7,6,0,1,0,0,MANUAL,7,6
drivers/tty/serial/8250/8250_dw.c,7,1,0,3,3,0,MANUAL,39,43
drivers/tty/vt/defkeymap.c_shipped,7,1,0,6,0,0,MANUAL,112,0
drivers/usb/host/xhci-mtk.c,7,0,0,4,3,0,MANUAL,146,16
drivers/usb/mtu3/mtu3_dr.c,7,1,0,3,3,0,MANUAL,402,102
drivers/usb/mtu3/mtu3_host.c,7,3,0,4,0,0,MANUAL,57,4
drivers/usb/typec/class.c,7,3,0,2,2,0,MANUAL,39,11
drivers/usb/typec/mux/pi3usb30532.c,7,5,0,2,0,0,MANUAL,27,19
fs/btrfs/super.c,7,6,0,1,0,0,MANUAL,13,74
fs/crypto/policy.c,7,1,0,2,4,0,MANUAL,653,104
fs/efivarfs/super.c,7,6,0,1,0,0,MANUAL,19,13
fs/fuse/control.c,7,4,0,0,3,0,MANUAL,42,12
fs/gfs2/super.c,7,2,0,1,4,0,MANUAL,14,338
fs/hfsplus/inode.c,7,6,0,1,0,0,MANUAL,39,5
fs/kernfs/inode.c,7,3,0,3,1,0,MANUAL,144,93
fs/ocfs2/quota_local.c,7,6,0,0,1,0,MANUAL,6,13
include/linux/spi/spi-mem.h,7,1,0,6,0,0,MANUAL,94,0
include/linux/tcp.h,7,3,0,4,0,0,MANUAL,23,8
include/net/flow_dissector.h,7,3,0,4,0,0,MANUAL,37,11
include/net/ip_tunnels.h,7,3,0,3,1,0,MANUAL,24,5
include/net/xfrm.h,7,5,0,1,1,0,MANUAL,39,11
include/uapi/linux/android/binder.h,7,5,0,2,0,0,MANUAL,113,1
kernel/Makefile,7,1,0,3,3,0,MANUAL,20,2
kernel/bpf/reuseport_array.c,7,6,0,0,1,0,MANUAL,23,23
kernel/kallsyms.c,7,2,0,3,2,0,MANUAL,50,7
kernel/locking/rwsem.c,7,1,0,4,2,0,MANUAL,14,5
kernel/rcu/tree.c,7,0,0,5,2,0,MANUAL,18,0
mm/kasan/report.c,7,2,0,1,4,0,MANUAL,109,208
net/core/netpoll.c,7,5,0,1,1,0,MANUAL,42,12
net/ipv4/tcp_cong.c,7,6,0,0,1,0,MANUAL,9,16
net/netfilter/nfnetlink_osf.c,7,5,0,0,2,0,MANUAL,32,28
net/openvswitch/datapath.c,7,6,0,0,1,0,MANUAL,44,6
net/rfkill/core.c,7,2,0,3,2,0,MANUAL,27,13
net/xdp/xdp_umem.c,7,0,0,1,6,0,MANUAL,72,35
scripts/dtc/dtx_diff,7,6,0,1,0,0,MANUAL,24,5
scripts/dtc/libfdt/fdt.c,7,4,0,1,2,0,MANUAL,157,72
Documentation/admin-guide/cgroup-v2.rst,6,1,0,5,0,0,MANUAL,78,0
arch/arm64/boot/dts/mediatek/mt7622.dtsi,6,4,0,1,1,0,MANUAL,54,1
arch/arm64/kernel/head.S,6,0,0,4,2,0,MANUAL,100,7
arch/arm64/kvm/hyp/entry.S,6,1,0,3,2,0,MANUAL,23,20
block/blk-merge.c,6,0,0,2,4,0,MANUAL,15,1
block/genhd.c,6,0,0,1,5,0,MANUAL,5,14
drivers/base/arch_topology.c,6,1,0,2,3,0,MANUAL,151,1
drivers/base/property.c,6,0,0,3,3,0,MANUAL,63,5
drivers/gpu/drm/rcar-du/rcar_du_vsp.c,6,5,0,1,0,0,MANUAL,7,40
drivers/infiniband/hw/usnic/usnic_uiom.c,6,0,0,0,6,0,MANUAL,12,11
drivers/media/platform/omap3isp/ispvideo.c,6,5,0,0,1,0,MANUAL,13,5
drivers/media/platform/qcom/venus/hfi_venus.c,6,5,0,1,0,0,MANUAL,21,2
drivers/media/platform/rcar-vin/rcar-csi2.c,6,1,0,4,1,0,MANUAL,39,8
drivers/media/platform/rcar-vin/rcar-dma.c,6,2,0,3,1,0,MANUAL,15,2
drivers/media/v4l2-core/v4l2-dev.c,6,5,0,0,1,0,MANUAL,27,13
drivers/misc/sgi-gru/grufault.c,6,5,0,0,1,0,MANUAL,9,9
drivers/net/ethernet/broadcom/tg3.c,6,5,0,1,0,0,MANUAL,60,5
drivers/net/ethernet/freescale/fec_main.c,6,5,0,1,0,0,MANUAL,56,21
drivers/rtc/rtc-rx8581.c,6,4,0,1,1,0,MANUAL,105,9
drivers/scsi/pm8001/pm8001_sas.c,6,1,0,3,2,0,MANUAL,11,1
drivers/scsi/ufs/ufshcd-pltfrm.c,6,2,0,3,1,0,MANUAL,109,8
drivers/thermal/rcar_thermal.c,6,4,0,1,1,0,MANUAL,14,1
drivers/usb/class/cdc-acm.c,6,3,0,3,0,0,MANUAL,28,13
drivers/usb/class/usbtmc.c,6,4,0,2,0,0,MANUAL,22,2
drivers/usb/typec/mux.c,6,1,0,0,5,0,MANUAL,237,58
drivers/vhost/vhost.c,6,2,0,4,0,0,MANUAL,9,0
drivers/xen/xenbus/xenbus_probe.c,6,4,0,1,1,0,MANUAL,35,10
fs/afs/vlclient.c,6,0,0,0,6,0,MANUAL,20,10
fs/jbd2/transaction.c,6,1,0,1,4,0,MANUAL,16,13
fs/jffs2/super.c,6,2,0,1,3,0,MANUAL,83,89
fs/nfs/client.c,6,3,0,2,1,0,MANUAL,42,4
fs/nfs/internal.h,6,0,0,4,2,0,MANUAL,33,16
